name,ticker,figi
ФосАгро БО-П01,ru000a106516,TCS00A106516
Норильский никель ЗО26-Д,ru000a107c67,TCS00A107C67
РЖД 001Р выпуск 8,ru000a0zzgt5,BBG00LPNW7Y7
ДиректЛизинг выпуск 7,ru000a103s30,TCS00A103S30
Глобал Факторинг Нетворк Рус БО-04-001P,ru000a107cj6,BBG01KJ9F2L0
Ростелеком 001Р-07R,ru000a108gr8,TCS00A108GR8
Газпром Капитал ЗО27-1-ФР,ru000a105xa5,RU000A105XA5
Росагролизинг выпуск 1,ru000a101r09,BBG00V9TL7F3
Унител БО-П01,ru000a107f07,BBG01KT3CC24
ДОМ.РФ 001P-15R,ru000a1065k2,TCS00A1065K2
ДОМ.РФ ИА 09,ru000a102jb9,TCS00A102JB9
ДОМ.РФ ИА 002P,ru000a0zyjt2,BBG00JGG2N11
Саммит 001P-03,ru000a107s85,TCS00A107S85
Ferroni выпуск 1,ru000a103xp8,BBG01391D0C2
Джи-групп выпуск 5,ru000a109981,TCS00A109981
Завод КЭС выпуск 3,ru000a105aw7,TCS20A105AW7
Газпромбанк 001P выпуск 14,ru000a101350,BBG00QYTBB95
АФК Система выпуск 10,ru000a1008j4,BBG00NRGHQQ0
МФК Быстроденьги,ru000a104sj9,TCS00A104SJ9
Роснефть БО-03,ru000a0jv1x3,BBG00838FFR2
Плаза-Телеком БО-02,ru000a108e80,BBG01MW2N6R2
Томск выпуск 7,ru000a1018a2,BBG00R7TNJ39
Лукойл ЗО-31,ru000a1059r0,TCS00A1059R0
МТС 002Р-06,ru000a109312,TCS00A109312
Газпром Капитал БО-002P-10,ru000a107084,TCS00A107084
МегаФон БО-2 выпуск 3,ru000a1065s5,TCS00A1065S5
Электрорешения выпуск 1,ru000a106hf5,TCS00A106HF5
Gazprom,xs0316524130,BBG0000JWX54
ИНК-Капитал выпуск 1,ru000a104a39,TCS00A104A39
Соби-Лизинг 001Р-03,ru000a1078h1,TCS00A1078H1
Моторика БО-01,ru000a1071q7,TCS00A1071Q7
Северсталь выпуск 6,ru000a1008w7,BBG00NTZTZ47
ЕАБР 003Р-003,ru000a1057b8,TCS00A1057B8
Автоотдел БО-01,ru000a108ce5,TCS00A108CE5
ВИС Финанс выпуск 1,ru000a102952,BBG00XYH8FH2
ДОМ.РФ ИА БО выпуск 9,ru000a103n43,TCS00A103N43
Соби-Лизинг 001Р-04,ru000a107ee3,TCS00A107EE3
Новосибирская область выпуск 21,ru000a102895,BBG00XX7H140
Легенда 2Р-01,ru000a1067h4,TCS00A1067H4
ЛК РОДЕЛЕН 001P-04,ru000a105sk4,TCS00A105SK4
Банк ДОМ.РФ Зеленые облигации 001Р-01,ru000a105vr3,TCS00A105VR3
Гарант-Инвест 002Р-09,ru000a108g88,TCS00A108G88
МКБ ЗО-2027,ru000a108nq6,BBG01N8B8PP4
КарМани выпуск 2,ru000a1058u6,TCS00A1058U6
Газпром ЗО27-1-Д,ru000a1056u0,TCS20A1056U0
HENDERSON выпуск 1,ru000a103q08,TCS00A103Q08
Почта России,ru000a104v75,TCS00A104V75
АПРИ Флай Плэнинг БО-002Р-04,ru000a107fz5,BBG01KRN02R0
Новосибирская область 35023,ru000a107b19,TCS00A107B19
Пионер-Лизинг,ru000a104v00,TCS00A104V00
Ростелеком 002P-14R,ru000a1085d5,BBG01M8H7CF4
Газпром Капитал выпуск 7,ru000a106375,TCS00A106375
Russian Railways,rzd0527,BBG00P5B0SC9
Асфальтобетонный завод № 1 выпуск 3,ru000a105sx7,TCS00A105SX7
СУЭК-Финанс выпуск 6,ru000a102986,BBG00XZ95JN7
Фордевинд 04,ru000a106se5,BBG01J35GSR4
Авто Финанс Банк БO-001P-11,ru000a107hr8,TCS00A107HR8
АФК Система выпуск 20,ru000a103372,BBG0110X9D23
ФСК Россети 001P-06R,ru000a105559,TCS00A105559
УК ОРГ выпуск 3,ru000a106ub7,BBG01J7V84Q6
Славянск ЭКО 001Р-03Y,ru000a1080z9,TCS00A1080Z9
МКПАО ОК РУСАЛ оббП11,ru000a109jy6,TCS00A109JY6
Газпром Капитал ЗО26-1-Д,ru000a105rg4,TCS00A105RG4
Газпром Капитал ЗО25-2-Е,ru000a105wj8,TCS00A105WJ8
Светофор Групп выпуск 2,ru000a1020w2,BBG00WMMMHJ4
МОЭК выпуск 4,ru000a101xs6,BBG00WFCV2B5
Позитив Текнолоджиз выпуск 2,ru000a105jg1,TCS00A105JG1
ОФЗ-ПД245,su26245rmfs9,BBG01NCKKHL7
Курская область выпуск 1,ru000a0zycd1,BBG00HT45YG5
Группа ЛСР 001P-09,ru000a1082x0,TCS00A1082X0
ГТЛК ЗО27-Д,ru000a107b43,TCS00A107B43
Феррони БО-01,ru000a1053r3,BBG01B19SXC7
БИЗНЕС АЛЬЯНС 001P-06,ru000a109b82,TCS00A109B82
Ростелеком 002P выпуск 2,ru000a101fg8,BBG00RT7J0J2
ГК Самолет выпуск 11,ru000a104jq3,BBG015CD9YL8
ЕвроТранс 002Р-02,ru000a108d81,TCS00A108D81
ППК РЭО выпуск 2,ru000a106169,TCS00A106169
Альфа-Банк выпуск 2Р-20 CNY,ru000a105nh1,TCS00A105NH1
ОФЗ 26232,su26232rmfs7,BBG00R0Z4YW8
АФК Система выпуск 23,ru000a104693,TCS00A104693
АФК Система выпуск 8,ru000a0zywu3,BBG00K4MR057
ГК Пионер-001Р выпуск 5,ru000a102kg6,BBG00YN4P9Q6
Росагролизинг выпуск 2,ru000a102ta0,BBG00ZHZ4Q86
ПИК-Корпорация выпуск 5,ru000a105146,TCS10A105146
Порт Ревяк БО-01,ru000a109783,TCS00A109783
Агротек выпуск 1,ru000a105qz6,TCS00A105QZ6
Аренза-Про выпуск 2,ru000a106gc4,TCS10A106GC4
Медси выпуск 001Р-02,ru000a105yb1,TCS00A105YB1
Alfa 2030,xs2063279959,TCS163279959
Селектел выпуск 2,ru000a105fs4,TCS00A105FS4
Полюс ПБО-03,ru000a105vc5,TCS00A105VC5
Мани Капитал 001P-02,ru000a1079g1,BBG01KD7BGM2
ЭнергоТехСервис выпуск 4,ru000a103828,TCS00A103828
Роял Капитал БО-П10,ru000a1079h9,TCS00A1079H9
Сбербанк,ru000a103g42,BBG0122KNFV4
ЭкономЛизинг 001Р-06,ru000a1078y6,TCS00A1078Y6
Газпром Капитал ЗО28-1-Д,ru000a105r62,TCS00A105R62
Пионер-Лизинг-БО-П03,ru000a1013n6,BBG00QZ4PBD9
ОФЗ 29010,su29010rmfs4,BBG007Z5FFL1
МегаФон БО-002P-04,ru000a108qa3,TCS00A108QA3
ПРОМОМЕД ДМ 2P-01,ru000a1061a2,TCS00A1061A2
Газпромбанк выпуск 18,ru000a102gj8,BBG00YHX6J06
Соби-Лизинг 001Р-02,ru000a106ak0,TCS00A106AK0
АСПЭК-Домстрой выпуск 1,ru000a104b53,BBG0149NW6B9
А101 БО-001Р-01,ru000a108ku4,TCS00A108KU4
Трейдберри БО-01,ru000a106vn0,BBG01JJ0F5B6
Борец Капитал 001P-02,ru000a107br1,TCS00A107BR1
АйДи Коллект 07,ru000a108l65,BBG01N6BVHJ5
Восточная Стивидорная Компания выпуск 1,ru000a102g50,BBG00YGKVB04
Джой Мани 001P-01,ru000a107ew5,TCS00A107EW5
Вита Лайн 001Р выпуск 3,ru000a1036x6,TCS00A1036X6
Sultanate of Oman,oma0128,BBG00JQC34S1
VK выпуск 1,ru000a103qk3,TCS00A103QK3
Казахстан выпуск 7,ru000a101rv2,BBG00XH4RHP6
АПРИ Флай Плэнинг,ru000a105ds9,TCS10A105DS9
Газпром Капитал БЗО26-1-Е,ru000a105qx1,TCS00A105QX1
ВИС Финанс выпуск 3,ru000a1060y4,TCS00A1060Y4
РУСАЛ,ru000a105c44,TCS00A105C44
Акрон БО-001P-04,ru000a108jh3,TCS00A108JH3
Alfa Bank,ru000a100gw5,BBG00PNDYR58
РОСБАНК БО-003P-01,ru000a1062l7,TCS00A1062L7
Ойл Ресурс Групп БО-01,ru000a108b83,TCS00A108B83
ОФЗ 46020,su46020rmfs2,BBG0000776S2
МТС 001Р-24,ru000a105zp8,RU000A105ZP8
ВИС Финанс выпуск 5,ru000a107d33,TCS00A107D33
МТС Банк выпуск 2,ru000a1051u1,TCS00A1051U1
ДОМ.РФ Социальные облигации выпуск 1,ru000a103rd6,TCS00A103RD6
МегаФон БО-002P-05,ru000a108q94,BBG01NCD3Y08
Ростелеком,ru000a1051e5,TCS00A1051E5
ПАО НК Роснефть 001P-04,ru000a0jxqk2,BBG00GNG2N37
Ростелеком 2P-10R,ru000a105uu9,TCS00A105UU9
Джетленд БО-01,ru000a107g63,TCS00A107G63
Антерра БО-02,ru000a108fs8,TCS00A108FS8
Газпромбанк 003Р-01Р,ru000a106yh6,TCS00A106YH6
ГК Самолет выпуск 12,ru000a104yt6,TCS00A104YT6
Автодор БО-5 выпуск 4,ru000a106xm8,TCS00A106XM8
С-Принт 001P-01,ru000a108be7,TCS00A108BE7
Самолет БО-П08,issuancesamo,ISSUANCESAMO
ДОМ.РФ 002Р-04,ru000a108fc2,TCS00A108FC2
РСХБ выпуск БО-02-002Р,ru000a1068r1,TCS00A1068R1
Домодедово Фьюэл Фасилитис,ru000a105mp6,TCS00A105MP6
Банк ДОМ.РФ СУБ-Т2-1,ru000a105xg2,TCS00A105XG2
Верхнебаканский цементный завод 001P выпуск 1,ru000a0zylk7,BBG00JM14CY3
Ростелеком 001 выпуск 5,ru000a100881,BBG00NQKWGH7
ДОМ.РФ ИА 08,ru000a102gd1,TCS00A102GD1
ПЕРВОУРАЛЬСКБАНК 001P-01,ru000a108y60,TCS00A108Y60
Новые Технологии выпуск 2,ru000a106pw3,TCS00A106PW3
Элемент Лизинг 001P выпуск 6,ru000a1071u9,TCS00A1071U9
Газпром нефть 001P-04R,ru000a0zylc4,BBG00JLWSJK0
Сбербанк России обб2П05,ru000a1092x9,TCS00A1092X9
Россети Московский регион 001P-06,ru000a108p61,TCS00A108P61
Плаза-Телеком БО-01,ru000a106yd5,TCS00A106YD5
Россети 001Р-11R,ru000a107cg2,BBG01KJP2PN5
Племзавод Пушкинское 001P-03,ru000a1080y2,TCS00A1080Y2
Гарант-Инвест 2Р-06,ru000a106862,TCS00A106862
М.Видео выпуск 3,ru000a104zk2,TCS00A104ZK2
ПР-Лизинг выпуск 3,ru000a100q35,BBG00PZ6T956
Альфа-Банк ЗО-850,ru000a108q29,TCS10A108Q29
Балтийский лизинг БО-П10,ru000a108777,BBG01MLH36H4
Газпром нефть 003P-11R,ru000a107ux9,BBG01LR5GFP3
Нафтатранс Плюс выпуск 3,ru000a102v51,BBG00ZQYML62
Роснефть CNY,ru000a1057s2,TCS70A1057S2
Металлоинвест 001P-05,ru000a1071s3,TCS00A1071S3
ВЭБ.РФ ПБО-001P-18,ru000a1013p1,BBG00QZ4NY96
Магаданская область 34002,ru000a105nt6,TCS00A105NT6
Чистая планета БО-01,ru000a1070p1,TCS00A1070P1
Балтийский лизинг БО-П11,ru000a108p46,TCS00A108P46
МБЭС 002P-03,ru000a108q03,BBG01NCF53H1
Восточная Стивидорная Компания выпуск 2,ru000a104362,TCS00A104362
Газпромбанк 005P-01P,ru000a107a28,BBG01KD76W34
Ростелеком 001Р-08R,ru000a108lf3,BBG01N73KD12
ПЮДМ БО-П2,ru000a1020k7,BBG00X0SRV34
Novabev Group БО-П04,ru000a102gu5,TCS00A102GU5
АФК Система выпуск 16,ru000a102fs1,BBG00YG1RQV4
Сибнефтехимтрейд БО-03,ru000a107a93,BBG01KDSD7B6
Энергоника 001Р-03,ru000a105492,TCS00A105492
Почта России выпуск 3,ru000a0jxs59,BBG00GTQYBZ5
Урожай БО-05,ru000a108u49,TCS00A108U49
Газпром капитал ЗО27-2-Д,ru000a105jh9,TCS00A105JH9
Якут-35016,ru000a109l72,RU000A109L72
Т.Г. Шевченко выпуск 3,ru000a104z89,TCS00A104Z89
МГКЛ выпуск 3,ru000a106fw4,TCS00A106FW4
РУСАЛ CNY выпуск 6,ru000a107rh8,TCS01A107RH8
ГТЛК выпуск 17,ru000a101ql5,BBG00V6NXQF4
ГТЛК 002P выпуск 1,ru000a102vr0,BBG00ZRZX9T8
МСБ-Лизинг 003Р-02,ru000a107c91,BBG01KHKGJZ4
МСБ-Лизинг 003Р-03,ru000a108aj8,BBG01MJ9FB27
Интерлизинг выпуск 9,ru000a109dv5,TCS00A109DV5
Газпром Капитал 001Б-02,ru000a1039a8,BBG011KF5WV0
ИЭК Холдинг 001P-01,ru000a105pr5,TCS00A105PR5
ЕАБР,ru000a1050h0,TCS00A1050H0
ВсеИнструменты.ру 001P-01,ru000a107gj7,BBG01KS0CW90
ЛСР выпуск 7,ru000a103px8,TCS00A103PX8
РЖД,ru000a104sx0,TCS00A104SX0
РЖД ЗО26-2-Р,ru000a1084q0,BBG01N37PNG4
ТЕХНО Лизинг выпуск 5,ru000a103ts0,BBG012STNNH6
Аэрофьюэлз 002Р-02,ru000a107aw3,BBG01KDTPXR7
Москва выпуск 74,ru000a1033z8,BBG011616RM7
РСХБ выпуск T1,ru000a0zz4t1,BBG00KSL6M30
ОФЗ 26225,su26225rmfs1,BBG00K53FX22
Бизнес Альянс 001Р-04,ru000a107qm0,BBG01LC2XW43
СФО ВТБ РКС Эталон 02,ru000a1062j1,TCS00A1062J1
ЭкономЛизинг 001P-07,ru000a107sx3,BBG01LLS9GH4
Роснефть CNY,ru000a1057s2,TCS00A1057S2
Норильский никель БО-09,ru000a1069n8,TCS00A1069N8
ДАРС-Девелопмент выпуск 1,ru000a106um4,TCS00A106UM4
Росэксимбанк 002Р-05,ru000a108zt4,TCS00A108ZT4
Газпром Капитал БЗО26-1-Д,ru000a105qw3,TCS00A105QW3
Ульяновская область выпуск 4,ru000a1040s8,BBG013K08ZC0
РЖД 001P-33R,ru000a109pf2,TCS20A109PF2
Russia 2030,xs0114288789,TCS214288789
НКНХ выпуск 1,ru000a0zzz17,BBG00MT69C64
Russia 2025 EUR,ru000a0zzve6,TCS00A0ZZVE6
Ярославская область выпуск 16,ru000a0zzem5,BBG00LLCGZL5
ДОМ.РФ ИА БО-001Р-08,ru000a1031k4,TCS00A1031K4
Gazprom Perp USD,xs2243631095,BBG00XV2BDX1
АФК Система 001Р-29,ru000a108gl1,TCS00A108GL1
Автодор БО-5P-01,ru000a106fr4,TCS00A106FR4
Атомстройкомплекс БО-П01,ru000a102vy6,TCS00A102VY6
Почта России выпуск 5,ru000a0zz5j9,BBG00KTDNXH9
Whoosh выпуск 2,ru000a106hb4,TCS00A106HB4
Russia 2029,ru000a0zyyn4,TCS20A0ZYYN4
ГТЛК выпуск 9,ru000a0zz1j8,BBG00KHR8SP0
ГТЛК выпуск 11,ru000a0zzal5,BBG00L92CX58
ПКБ 001Р-04,ru000a108cc9,TCS00A108CC9
ARAB REPUBLIC,egpt0431,BBG00NTC1SR9
Бианка Премиум БО-01,ru000a1097x8,TCS00A1097X8
СПМК БО-02,ru000a106fn3,TCS00A106FN3
Лизинг-Трейд 001P-06,ru000a105rf6,TCS00A105RF6
ЕвроТранс БО-001P-03,ru000a1061k1,TCS00A1061K1
СИБУР Холдинг 001Р выпуск 1,ru000a104xw2,TCS00A104XW2
Завод КЭС выпуск 4,ru000a106qs9,TCS00A106QS9
ТМК 001Р выпуск 3,ru000a102tj1,TCS00A102TJ1
ВЭБ.РФ ПБО-001Р-34,ru000a105ju2,TCS00A105JU2
РУСАЛ БО-001Р-08,ru000a1094g0,TCS00A1094G0
МГКЛ,ru000a104xj9,TCS00A104XJ9
Russia 2035,ru000a1006s9,TCS10A1006S9
МФК ВЭББАНКИР 001Р-04,ru000a107u65,BBG01LNRJ293
СОПФ Инфраструктурные облигации выпуск 6,ru000a106p97,TCS00A106P97
Аренза-Про выпуск 1,ru000a104c78,TCS10A104C78
РЕСО-Лизинг БО-02П-02,ru000a105hh3,TCS00A105HH3
Почта России,ru000a104w17,TCS00A104W17
Краснодар,ru000a102kt9,BBG00YPG6YH3
МКБ ЗО25-2,ru000a1086m4,TCS10A1086M4
МаксимаТелеком выпуск 1,ru000a101xd8,TCS00A101XD8
Газпром Капитал ЗО30-1-Д,ru000a105sg2,TCS00A105SG2
Московская область 34013,ru000a101988,BBG00R83JK91
РЖД выпуск 23,ru000a0jqrd9,BBG0000K94P9
ДОМ.РФ ИА 001Р-25,ru000a105h23,TCS00A105H23
Rolls-Royce PLC,usg76237ac37,BBG00XV1FN94
Газпром Капитал БО-003Р-02,ru000a108jv4,TCS00A108JV4
Феррони БО-02,ru000a105p64,TCS00A105P64
Газпром Капитал ЗО26-1-Е,ru000a105wh2,TCS00A105WH2
Симпл Солюшнз Кэпитл 001P-01,ru000a107sg8,TCS00A107SG8
АФК Система выпуск 19,ru000a102sx4,BBG00ZHPT667
Селектел выпуск 3,ru000a106r95,TCS00A106R95
Свердловская область 35008,ru000a101z17,BBG00WCNNR91
ОФЗ 26235,su26235rmfs0,BBG00Y04Q3V7
Первое коллекторское бюро 001Р выпуск 3,ru000a1047s3,BBG0140BZS87
ЕАБР 003P-006,ru000a105v90,TCS00A105V90
Миррико БО-П01,ru000a109221,TCS00A109221
ОФЗ 26236,su26236rmfs8,BBG00YB8K0V8
ЕвроХим выпуск 8,ru000a101lj0,BBG00TCWB8X6
Сегежа 002P выпуск 2,ru000a1043g7,TCS00A1043G7
АФК Система выпуск 27,ru000a107gx8,TCS00A107GX8
КАМАЗ оббП12,ru000a109jw0,TCS00A109JW0
Альфа-Банк 002Р-25,ru000a107am4,BBG01KDRMG91
Лизинг-Трейд 001P-10,ru000a107480,TCS00A107480
ТМК ЗО-2027,ru000a107jn3,TCS00A107JN3
ОФЗ 26219,su26219rmfs4,BBG00D6Q7LY6
НК Продкорпорация выпуск 1,ru000a102bf7,TCS00A102BF7
МФК Быстроденьги 002P-05,ru000a107pw1,BBG01L90KW54
АФК Система выпуск 15,ru000a1023k1,BBG00X5FK880
ОФЗ 52005,su52005rmfs4,BBG01FVH2C22
Саммит 001P-02,ru000a107az6,BBG01KFSCQ78
Ульяновская область 34009,ru000a109rr3,TCS10A109RR3
МигКредит выпуск 3,ru000a106uk8,BBG01J7V2C39
БЭЛТИ-ГРАНД БО-П05,ru000a105427,TCS00A105427
ФЭС-Агро выпуск 1,ru000a106p63,TCS00A106P63
ИНАРКТИКА выпуск 2,ru000a107w48,TCS00A107W48
Лизинг-Трейд 001P-05,ru000a1053h4,TCS00A1053H4
АБЗ-1 001Р-05,ru000a1070x5,TCS00A1070X5
Уральская Сталь выпуск 1,ru000a105q63,TCS00A105Q63
МСБ-Лизинг 002P выпуск 5,ru000a103vd8,BBG012YS2TP2
Альфа-Банк 002Р-18,ru000a105hj9,TCS00A105HJ9
ЕвроХим выпуск 7,ru000a101l96,BBG00T7HZJG4
ГК Пионер-001P выпуск 6,ru000a104735,TCS00A104735
Ростелеком выпуск 3,ru000a0zyg52,BBG00J7HHGH1
